OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_1305	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	37-13_1					0	0	Bacteria_Bacteroidota	99.200	100
OTU_16291	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_2405	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	Uncultured_78				0	0	Bacteria_Chloroflexi	98.800	100
OTU_9850	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Planctomycetales_1	Uncultured_11					0	0	Bacteria_Planctomycetota	97.200	100
OTU_18397	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Sphingobacteriaceae_1					0	0		0	0
OTU_16911	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_14022	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_12604	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Babeliaceae_1					0	0		0	0
OTU_13082	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0		0	0
OTU_19800	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0	0	Bacteria_Chloroflexi	98.400	100
OTU_7911	Bacteria_1									0	0	Bacteria_RCP2-54	100.000	100
OTU_13633	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1					0	0	Bacteria_Myxococcota	99.200	100
OTU_1388	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0		0	0
OTU_14926	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	Geobacterales_1	Geobacteraceae_1	Geobacter_1				0	0	Bacteria_Desulfobacterota	100.000	100
OTU_3153	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	99.600	100
OTU_21704	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Chitinibacteraceae_1	Chitinibacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_2961	Bacteria_1	Elusimicrobiota_1	Elusimicrobia_1	Mvp-88_1						0	0		0	0
OTU_1415	Bacteria_1	Gemmatimonadota_1	Longimicrobia_1	Longimicrobiales_1	Longimicrobiaceae_1					0	0	Bacteria_Gemmatimonadota	100.000	100
OTU_12984	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_10916	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1						0	0		0	0
OTU_3025	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0	Bacteria_Dependentiae	97.600	100
OTU_11751	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bacteriovoracales_1	Bacteriovoracaceae_1	Peredibacter_1				0	0	Bacteria_Bdellovibrionota	97.200	100
OTU_8061	Bacteria_1									0	0		0	0
OTU_15056	Bacteria_1	Firmicutes_1	Bacilli_1							0	0		0	0
OTU_4494	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Uncultured_285						0	0	Bacteria_Planctomycetota	100.000	100
OTU_3769	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_25566	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	98.000	100
OTU_4290	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1					0	0		0	0
OTU_977	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0	0	Bacteria_Planctomycetota	99.200	100
OTU_4019	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3OB-42_1				0	0		0	0
OTU_3391	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_Omnitrophus_1				0	0		0	0
OTU_7642	Bacteria_1	Latescibacterota_1								0	0		0	0
OTU_8991	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mle1-7_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_10216	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Uncultured_285						0	0		0	0
OTU_22095	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1							0	0		0	0
OTU_16290	Bacteria_1	Firmicutes_1	Bacilli_1							0	0		0	0
OTU_5409	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_ovatusbacter_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_20808	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Pedomicrobium_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_19598	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1							0	0		0	0
OTU_6812	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Akyg587_1				0	0	Bacteria_Planctomycetota	99.200	100
OTU_14661	Bacteria_1	Planctomycetota_1	OM190_1							0	0	Bacteria_Planctomycetota	97.200	100
OTU_7636	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Oxyphotobacteria_incertae_sedis_1	Unknown_family_3	Leptolyngbya_ant.l52.2_1				0	0	Bacteria_Cyanobacteria	100.000	100
OTU_17396	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_3762	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Blastocatellales_1	Blastocatellaceae_1	Jgi_0001001-h03_1				0	0	Bacteria_Acidobacteriota	100.000	100
OTU_16821	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Holosporales_1	Holosporaceae_1	Uncultured_164				0	0	Bacteria_Proteobacteria	100.000	100
OTU_9022	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0	0		0	0
OTU_4674	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	C0119_1						0	0		0	0
OTU_7903	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_13516	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0	0	Bacteria_Bdellovibrionota	99.200	100
OTU_10778	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Jg30-kf-as9_1					0	0	Bacteria_Chloroflexi	99.600	100
OTU_760	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Sutterellaceae_1	Uncultured_136				0	0	Bacteria_Proteobacteria	98.800	100
OTU_3636	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212	uncultured_bacterium_1679				0	0		0	0
OTU_561	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Rubritepida_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_15871	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Gwa2-38-13b_1	Uncultured_bacterium_288					0	0	Bacteria_Patescibacteria	98.400	100
OTU_9912	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Ferruginibacter_1				0	0	Bacteria_Bacteroidota	98.400	100
OTU_3642	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Paracaedibacterales_1	Paracaedibacteraceae_1	Candidatus_paracaedibacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_2853	Bacteria_1	Sumerlaeota_1	Sumerlaeia_1	Sumerlaeales_1	Sumerlaeaceae_1	Sumerlaea_1				0	0	Bacteria_Sumerlaeota	100.000	100
OTU_6493	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	97.200	100
OTU_9963	Bacteria_1									0	0		0	0
OTU_24520	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Conexibacter_1				0	0	Bacteria_Actinobacteriota	97.600	100
OTU_6400	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_14505	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Uncultured_181						0	0	Bacteria_Actinobacteriota	98.000	100
OTU_19837	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_11623	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Flavisolibacter_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_9520	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_4551	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Planctomycetales_1	Rubinisphaeraceae_1	Uncultured_127				0	0	Bacteria_Planctomycetota	100.000	100
OTU_14575	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_2833	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Candidatus_chloroploca_1				0	0		0	0
OTU_26410	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	99.574	94
OTU_5914	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Sutterellaceae_1	Sutterella_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_23287	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1				0	0	Bacteria_Actinobacteriota	97.200	100
OTU_14451	Bacteria_1	Sumerlaeota_1	Sumerlaeia_1	Sumerlaeales_1	Sumerlaeaceae_1	Sumerlaea_1				0	0		0	0
OTU_25465	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1						0	0		0	0
OTU_21484	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_26288	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1					0	0	Bacteria_Proteobacteria	97.619	100
OTU_1555	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0	0	Bacteria_Bdellovibrionota	97.600	100
OTU_20431	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Niastella_1				0	0	Bacteria_Bacteroidota	99.149	94
OTU_7749	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	100.000	100
OTU_15171	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0		0	0
OTU_6348	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Uncultured_285						0	0	Bacteria_Planctomycetota	98.000	100
OTU_12001	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_24417	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	98.800	100
OTU_2351	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_6931	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1				0	0		0	0
OTU_16572	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0		0	0
OTU_5046	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Sphingobacteriaceae_1	Solitalea_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_3418	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_4676	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1					0	0	Bacteria_Myxococcota	97.200	100
OTU_7238	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Gemmatimonas_1				0	0	Bacteria_Gemmatimonadota	100.000	100
OTU_3828	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	100.000	100
OTU_774	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0		0	0
OTU_6283	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1	Uncultured_bacterium_558				0	0		0	0
OTU_24726	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1							0	0		0	0
OTU_7034	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_1170	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0	Bacteria_Chloroflexi	99.200	100
OTU_1737	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Oxyphotobacteria_incertae_sedis_1	Unknown_family_3	Oscillatoria_sag_1459-8_1				0	0	Bacteria_Cyanobacteria	100.000	100
OTU_7288	Bacteria_1	Chloroflexi_1	Ad3_1							0	0	Bacteria_Chloroflexi	100.000	99
OTU_8691	Bacteria_1	Firmicutes_1	Bacilli_1							0	0		0	0
OTU_10386	Bacteria_1	Firmicutes_1	Bacilli_1	Thermoactinomycetales_1	Thermoactinomycetaceae_1	Pasteuria_1				0	0	Bacteria_Firmicutes	98.000	100
OTU_10723	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	Kd3-10_1				0	0		0	0
OTU_7495	Bacteria_1									0	0		0	0
OTU_6864	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_7536	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_berkiella_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_18778	Bacteria_1	Elusimicrobiota_1	Lineage_iic_1							0	0		0	0
OTU_18260	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_11601	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0	Bacteria_Acidobacteriota	100.000	100
OTU_5713	Bacteria_1									0	0		0	0
OTU_7024	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1					0	0		0	0
OTU_18948	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_5742	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Propionibacteriaceae_1	Uncultured_25				0	0	Bacteria_Actinobacteriota	98.800	100
OTU_8050	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	98.400	100
OTU_4549	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodospirillales_1	Uncultured_93					0	0	Bacteria_Proteobacteria	99.200	100
OTU_6564	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_18454	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Akyh767_1					0	0	Bacteria_Bacteroidota	99.200	100
OTU_11707	Bacteria_1	Acidobacteriota_1	Holophagae_1	Subgroup_7_1						0	0	Bacteria_Acidobacteriota	100.000	100
OTU_19371	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Nocardiaceae_1	Nocardia_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_11348	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Env.ops_17_1					0	0	Bacteria_Bacteroidota	97.200	100
OTU_17096	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1					0	0	Bacteria_Actinobacteriota	98.795	99
OTU_23594	Bacteria_1	Firmicutes_1	Clostridia_1	Christensenellales_1	Christensenellaceae_1	Christensenellaceae_r-7_group_1				0	0		0	0
OTU_19479	Bacteria_1	Firmicutes_1	Clostridia_1	Lachnospirales_1	Lachnospiraceae_1	Tyzzerella_1				0	0		0	0
OTU_14722	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0	Bacteria_Dependentiae	97.600	100
OTU_8549	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Nakamurellaceae_1	Nakamurella_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_4112	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0	0	Bacteria_Planctomycetota	100.000	100
OTU_12005	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_10579	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_7522	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Nitrosomonas_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_13208	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_16276	Bacteria_1									0	0		0	0
OTU_1153	Bacteria_1	Planctomycetota_1	Bd7-11_1							0	0	Bacteria_Planctomycetota	100.000	100
OTU_19685	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_1854	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	97.600	100
OTU_8769	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Vampirovibrionales_1	Vampirovibrionaceae_1					0	0		0	0
OTU_13557	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	98.805	100
OTU_8789	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Salinisphaerales_1	Solimonadaceae_1	Panacagrimonas_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_10521	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_19486	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Gaiellaceae_1	Gaiella_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_4716	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	Kd3-10_1				0	0	Bacteria_Myxococcota	98.400	100
OTU_18063	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Amoebophilaceae_1	Candidatus_amoebophilus_1				0	0	Bacteria_Bacteroidota	98.400	100
OTU_11574	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0	0		0	0
OTU_20838	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0	Mitochondria	97.600	100
OTU_6131	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1	Olb13_1				0	0	Bacteria_Chloroflexi	98.000	100
OTU_2978	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	99.200	100
OTU_8986	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_2043	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1				0	0	Bacteria_Nitrospirota	98.800	100
OTU_13504	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1						0	0	Bacteria_Myxococcota	99.600	100
OTU_9157	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0	0		0	0
OTU_12592	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Sc-i-84_1					0	0	Bacteria_Proteobacteria	99.600	100
OTU_5495	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Cyanobacteriales_1	Nostocaceae_1					0	0	Bacteria_Cyanobacteria	100.000	100
OTU_7389	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_24247	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	97.600	100
OTU_12869	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0	Bacteria_Bdellovibrionota	100.000	100
OTU_5616	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1						0	0		0	0
OTU_10445	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1							0	0	Bacteria_Actinobacteriota	97.571	99
OTU_26377	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1					0	0	Bacteria_Myxococcota	97.200	100
OTU_4169	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Uncultured_132						0	0	Bacteria_Proteobacteria	98.400	100
OTU_22411	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48					0	0	Bacteria_Actinobacteriota	99.184	98
OTU_15856	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Verrucomicrobiaceae_1	Roseimicrobium_1				0	0	Bacteria_Verrucomicrobiota	99.580	95
OTU_4352	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212					0	0	Bacteria_Actinobacteriota	99.600	100
OTU_19006	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0	Bacteria_Planctomycetota	97.600	100
OTU_15424	Bacteria_1	Firmicutes_1	Bacilli_1	Entomoplasmatales_1	type_III_1					0	0		0	0
OTU_13156	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0	0	Bacteria_Planctomycetota	98.000	100
OTU_8450	Bacteria_1	Firmicutes_1	Clostridia_1	Lachnospirales_1	Lachnospiraceae_1	Cellulosilyticum_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_13766	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Solirubrobacter_1				0	0	Bacteria_Actinobacteriota	97.600	100
OTU_14383	Bacteria_1	Elusimicrobiota_1	Elusimicrobia_1	Lineage_iv_1						0	0	Bacteria_Elusimicrobiota	97.600	100
OTU_14332	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1				0	0		0	0
OTU_7054	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0	Bacteria_Proteobacteria	97.200	100
OTU_21584	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_10196	Bacteria_1	Chloroflexi_1	Olb14_1							0	0		0	0
OTU_13658	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1	Uncultured_2				0	0	Bacteria_Verrucomicrobiota	97.200	100
OTU_14454	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0		0	0
OTU_20086	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Phenylobacterium_1				0	0		0	0
OTU_4225	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0	0		0	0
OTU_3457	Bacteria_1	Gemmatimonadota_1	Longimicrobia_1	Longimicrobiales_1	Longimicrobiaceae_1	Yc-zss-lkj147_1				0	0		0	0
OTU_7003	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	99.600	100
OTU_9971	Bacteria_1									0	0		0	0
OTU_3435	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0	Bacteria_Bdellovibrionota	97.590	99
OTU_23250	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1						0	0		0	0
OTU_560	Bacteria_1	Gemmatimonadota_1	Longimicrobia_1	Longimicrobiales_1	Longimicrobiaceae_1					0	0	Bacteria_Gemmatimonadota	100.000	100
OTU_5334	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	99.200	100
OTU_20246	Bacteria_1	Actinobacteriota_1	Actinobacteria_1							0	0		0	0
OTU_7498	Bacteria_1	Firmicutes_1	Bacilli_1	Lactobacillales_1	Lactobacillaceae_1	Lactobacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_26931	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0	Bacteria_Proteobacteria	97.143	98
OTU_6197	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1					0	0	Bacteria_Proteobacteria	98.000	100
OTU_16660	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	98.400	100
OTU_17992	Bacteria_1									0	0		0	0
