OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_9776	Fungi								0	0		0	0
FOTU_6290	Rhizaria	Cercozoa							0	0		0	0
FOTU_5522	Fungi								0	0		0	0
FOTU_5099	Fungi	Chytridiomycota							0	0		0	0
FOTU_4539	Fungi								0	0		0	0
FOTU_5373	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria			0	0		0	0
FOTU_4442	Fungi								0	0		0	0
FOTU_7333	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus			0	0	Fungi	97.500	100
FOTU_6735									0	0		0	0
FOTU_7633	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus			0	0	Fungi	97.163	71
FOTU_9003									0	0		0	0
FOTU_4455	Fungi	Ascomycota							0	0		0	0
FOTU_7894	Fungi	Ascomycota							0	0		0	0
FOTU_5324	Fungi	Ascomycota							0	0		0	0
FOTU_9166	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita			0	0		0	0
FOTU_7315	Fungi	Ascomycota							0	0		0	0
FOTU_8141	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella			0	0	Fungi	94.089	100
FOTU_4321	Fungi								0	0		0	0
FOTU_5659	Fungi	Chytridiomycota							0	0		0	0
FOTU_4573	Fungi								0	0	Fungi	90.968	77
FOTU_11231	Fungi	Ascomycota							0	0		0	0
FOTU_8035	Fungi	Basidiomycota	Agaricomycetes						0	0	Fungi	88.482	95
FOTU_6815	Fungi	Ascomycota							0	0		0	0
FOTU_5955	Fungi	Ascomycota							0	0		0	0
FOTU_5506	Fungi								0	0		0	0
FOTU_3865	Fungi	Chytridiomycota							0	0		0	0
FOTU_7120	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae				0	0	Fungi	96.154	91
FOTU_6669	Fungi	Ascomycota	Eurotiomycetes	Eurotiales					0	0		0	0
FOTU_11194									0	0		0	0
FOTU_8747	Fungi	Ascomycota							0	0		0	0
FOTU_8873	Fungi	Basidiomycota	Agaricomycetes	Polyporales					0	0		0	0
FOTU_4803									0	0		0	0
FOTU_6281	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	93.500	99
FOTU_4551	Fungi								0	0		0	0
FOTU_6350	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella			0	0	Fungi	94.975	99
FOTU_4266	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia macrospinosa		0	0	Fungi	100.000	79
FOTU_6989	Fungi								0	0		0	0
FOTU_5253	Fungi	Chytridiomycota							0	0		0	0
FOTU_9844	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	95.050	100
FOTU_8631	Fungi	Ascomycota	Eurotiomycetes	Eurotiales					0	0	Fungi	88.770	92
FOTU_7602	Fungi	Glomeromycota							0	0		0	0
FOTU_5803	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_5178									0	0		0	0
FOTU_2924									0	0		0	0
FOTU_5625	Rhizaria	Cercozoa							0	0		0	0
FOTU_9385	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma			0	0		0	0
FOTU_11052	Fungi	Ascomycota	Sordariomycetes						0	0	Fungi	91.000	100
FOTU_7878	Fungi								0	0		0	0
FOTU_11102	Protista								0	0		0	0
FOTU_6643	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			0	0	Fungi	99.000	100
FOTU_5847	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora pseudoversicolor		0	0	Fungi	95.522	100
FOTU_4549	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema			0	0	Fungi	85.714	100
FOTU_6404									0	0		0	0
FOTU_6644									0	0		0	0
FOTU_7285	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	100.000	92
FOTU_7830	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	Fungi	100.000	77
FOTU_4051	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	96.000	100
FOTU_9862									0	0		0	0
FOTU_4588	Fungi								0	0		0	0
FOTU_6600	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			0	0	Fungi	98.000	100
FOTU_6369	Fungi								0	0		0	0
FOTU_3665	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae				0	0		0	0
FOTU_7563									0	0		0	0
FOTU_4209	Fungi								0	0		0	0
FOTU_7458	Rhizaria	Cercozoa							0	0	Rhizaria	99.005	100
FOTU_4914	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0		0	0
FOTU_6510	Fungi								0	0		0	0
FOTU_11936	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					0	0		0	0
FOTU_8339	Fungi	Ascomycota							0	0	Fungi	88.235	100
FOTU_8018	Fungi								0	0		0	0
FOTU_8595	Fungi								0	0		0	0
FOTU_8202									0	0		0	0
FOTU_6570									0	0		0	0
FOTU_6723	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria corniformis		0	0	Fungi	98.913	92
FOTU_5883	Fungi	Chytridiomycota							0	0		0	0
FOTU_9623	Fungi	Basidiomycota							0	0		0	0
FOTU_6226	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	Cercophora sp 		0	0	Fungi	98.710	77
FOTU_8998	Fungi								0	0		0	0
FOTU_6925	Rhizaria	Cercozoa							0	0	Rhizaria	97.479	60
FOTU_9144	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_7557	Rhizaria	Cercozoa							0	0		0	0
FOTU_5278	Fungi	Basidiomycota	Agaricomycetes						0	0	Fungi	82.781	72
FOTU_9178	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					0	0	Fungi	83.537	77
FOTU_6071	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe			0	0	Fungi	89.189	92
FOTU_10099	Fungi								0	0		0	0
FOTU_7042	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	Elaphomyces cyanosporus		0	0	Fungi	100.000	100
FOTU_11849	Fungi								0	0		0	0
FOTU_9191	Fungi								0	0		0	0
FOTU_11039	Fungi								0	0		0	0
FOTU_6223	Fungi								0	0		0	0
FOTU_6648	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_8690	Fungi								0	0		0	0
FOTU_8999	Fungi								0	0	Fungi	94.030	100
FOTU_11019	Fungi								0	0		0	0
FOTU_6294	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Strattonia	Strattonia minor		0	0	Fungi	100.000	93
FOTU_4457									0	0		0	0
FOTU_4955	Fungi								0	0		0	0
FOTU_9186	Fungi	Chytridiomycota							0	0		0	0
FOTU_4877									0	0		0	0
FOTU_5810	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Ascodesmis	Ascodesmis sphaerospora		0	0	Fungi	100.000	77
FOTU_5374	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	93.631	76
FOTU_7604	Fungi	Chytridiomycota							0	0		0	0
FOTU_7462									0	0		0	0
FOTU_6438	Fungi								0	0		0	0
FOTU_11828	Fungi								0	0		0	0
FOTU_8037									0	0		0	0
FOTU_9652	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces			0	0		0	0
FOTU_5670	Fungi	Chytridiomycota							0	0		0	0
FOTU_8333	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	Syncephalis fuscata		0	0	Fungi	100.000	86
FOTU_10983	Fungi	Rozellomycota							0	0		0	0
FOTU_6432	Fungi								0	0		0	0
FOTU_10296									0	0		0	0
FOTU_11163	Rhizaria	Cercozoa							0	0		0	0
FOTU_8543	Fungi	Ascomycota							0	0		0	0
FOTU_4910	Fungi	Chytridiomycota							0	0		0	0
FOTU_8329									0	0		0	0
FOTU_6409	Fungi	Ascomycota							0	0		0	0
FOTU_9858									0	0		0	0
FOTU_8186	Fungi	Ascomycota							0	0		0	0
FOTU_5354									0	0		0	0
FOTU_6561	Fungi								0	0		0	0
FOTU_8630	Fungi								0	0		0	0
FOTU_10278	Fungi	Ascomycota							0	0		0	0
FOTU_5900	Rhizaria	Cercozoa							0	0		0	0
FOTU_8613	Rhizaria	Cercozoa							0	0		0	0
FOTU_7539	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	91.935	62
FOTU_4418	Fungi	Chytridiomycota							0	0		0	0
FOTU_8865	Fungi								0	0		0	0
FOTU_5206	Fungi								0	0		0	0
FOTU_5417	Fungi								0	0		0	0
FOTU_4140	Fungi								0	0		0	0
FOTU_3852	Fungi	Cercozoa							0	0		0	0
FOTU_5247	Fungi	Ascomycota							0	0		0	0
FOTU_4902	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria			0	0	Fungi	97.368	76
FOTU_9429	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis		0	0		0	0
FOTU_3818	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Daldinia			0	0	Fungi	93.532	100
FOTU_7779	Fungi	Chytridiomycota							0	0		0	0
FOTU_5521	Fungi								0	0		0	0
FOTU_8534	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago sp 		0	0	Fungi	100.000	83
FOTU_9181	Fungi	Cercozoa							0	0		0	0
FOTU_4826	Fungi	Chytridiomycota							0	0		0	0
FOTU_4324	Fungi	Chytridiomycota							0	0		0	0
FOTU_6800									0	0		0	0
FOTU_8757	Fungi	Glomeromycota							0	0		0	0
FOTU_4388	Rhizaria	Cercozoa							0	0		0	0
FOTU_9392	Metazoa								0	0		0	0
FOTU_8592	Fungi								0	0		0	0
FOTU_8146	Fungi	Basidiomycota							0	0	Fungi	100.000	77
FOTU_5154	Fungi								0	0		0	0
FOTU_5952	Fungi								0	0		0	0
FOTU_9172	Fungi								0	0		0	0
FOTU_5601	Fungi								0	0	Fungi	85.401	66
FOTU_9005									0	0		0	0
FOTU_11917	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales					0	0	Fungi	95.935	62
FOTU_5172	Fungi	Ascomycota	Dothideomycetes						0	0		0	0
FOTU_9629									0	0		0	0
FOTU_8160	Rhizaria	Cercozoa							0	0		0	0
FOTU_8205	Fungi								0	0		0	0
FOTU_8691	Fungi	Ascomycota							0	0		0	0
FOTU_8012	Fungi								0	0		0	0
FOTU_10526									0	0		0	0
FOTU_3643									0	0		0	0
FOTU_8885	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma griseum		0	0	Fungi	99.351	77
FOTU_8756	Alveolata	Ciliophora							0	0		0	0
FOTU_4777	Viridiplantae	Anthophyta							0	0		0	0
FOTU_5828	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_5523	Rhizaria	Cercozoa							0	0		0	0
FOTU_10928	Fungi	Ascomycota							0	0		0	0
FOTU_5913									0	0		0	0
FOTU_6965	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					0	0	Fungi	81.379	72
FOTU_9782	Fungi	Ascomycota							0	0	Fungi	83.333	66
FOTU_8166	Fungi	Chytridiomycota							0	0		0	0
FOTU_4038	Fungi								0	0		0	0
FOTU_4507	Fungi	Basidiomycota							0	0	Fungi	94.805	77
FOTU_8226	Fungi	Ascomycota							0	0		0	0
FOTU_9863	Fungi	Ciliophora	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			0	0		0	0
FOTU_6588	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe			0	0		0	0
FOTU_5526	Fungi	Chytridiomycota							0	0		0	0
FOTU_5576	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria			0	0	Fungi	97.000	100
FOTU_8165	Fungi								0	0		0	0
FOTU_11722	Rhizaria	Cercozoa							0	0		0	0
FOTU_6393	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae				0	0	Fungi	100.000	100
FOTU_8545	Fungi	Chytridiomycota							0	0		0	0
FOTU_11224	Fungi								0	0		0	0
FOTU_9615	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	Fungi	85.000	60
FOTU_3939	Fungi	Basidiomycota	Agaricomycetes	Polyporales					0	0	Fungi	99.444	90
FOTU_5256									0	0		0	0
FOTU_7499	Fungi								0	0		0	0
FOTU_11544	Fungi								0	0	Fungi	92.763	76
FOTU_9165	Fungi								0	0		0	0
FOTU_7047	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0		0	0
FOTU_9048	Fungi	Ascomycota							0	0		0	0
FOTU_5244	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella			0	0	Fungi	96.500	100
FOTU_8601	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_4729	Fungi	Ascomycota							0	0		0	0
FOTU_11160	Fungi								0	0	Fungi	95.455	77
FOTU_7837	Fungi	Chytridiomycota							0	0		0	0
FOTU_7121									0	0		0	0
FOTU_6565	Fungi	Ascomycota							0	0		0	0
FOTU_6993	Fungi	Chytridiomycota							0	0		0	0
FOTU_7780	Fungi	Chytridiomycota							0	0		0	0
FOTU_6813	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			0	0		0	0
FOTU_4110	Fungi								0	0		0	0
FOTU_10982	Fungi	Cercozoa							0	0	Fungi	100.000	77
FOTU_4912	Rhizaria	Cercozoa	Incertae_sedis						0	0		0	0
FOTU_3655	Fungi	Chytridiomycota							0	0		0	0
FOTU_5262	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora			0	0		0	0
FOTU_9620	Rhizaria	Cercozoa							0	0		0	0
FOTU_4454	Fungi	Chytridiomycota							0	0		0	0
FOTU_9857									0	0		0	0
FOTU_4874	Fungi	Chytridiomycota							0	0		0	0
FOTU_7550	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	87.923	100
FOTU_5892	Rhizaria	Cercozoa							0	0		0	0
FOTU_6010	Fungi								0	0		0	0
FOTU_9515	Fungi	Ascomycota							0	0		0	0
FOTU_8875	Metazoa	Arthropoda	Insecta	Diptera	Simuliidae	Simulium			0	0		0	0
FOTU_7593	Fungi								0	0		0	0
FOTU_10925	Fungi								0	0		0	0
FOTU_10330	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				0	0	Fungi	97.015	100
FOTU_8558									0	0		0	0
FOTU_7778	Fungi								0	0	Fungi	96.939	98
FOTU_6846	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0		0	0
FOTU_7595	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Hyphodermella	Hyphodermella rosae		0	0	Fungi	100.000	80
FOTU_6011	Fungi	Chytridiomycota							0	0		0	0
FOTU_8544	Fungi								0	0		0	0
FOTU_5517	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora	Corynespora cassiicola		0	0	Fungi	100.000	83
FOTU_6577	Fungi	Cercozoa							0	0		0	0
FOTU_3834	Fungi	Ascomycota							0	0		0	0
FOTU_7624	Fungi	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	Calcarisporiella sp 			0	0		0	0
FOTU_6962									0	0		0	0
FOTU_4607									0	0		0	0
FOTU_7632									0	0		0	0
FOTU_6928	Fungi	Chytridiomycota							0	0		0	0
FOTU_8041									0	0		0	0
FOTU_5680	Fungi								0	0		0	0
FOTU_5649	Fungi	Chytridiomycota							0	0		0	0
FOTU_5323	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum			0	0	Fungi	91.667	100
FOTU_7082	Fungi	Ascomycota							0	0		0	0
FOTU_11548	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_11885	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_8168	Cercozoa								0	0		0	0
FOTU_9187	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_5812	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	Hydnellum concrescens		0	0	Fungi	98.246	86
FOTU_6195	Alveolata	Ciliophora							0	0		0	0
FOTU_8213									0	0		0	0
FOTU_4250	Rhizaria	Cercozoa							0	0	Rhizaria	83.256	98
FOTU_3476	Fungi								0	0		0	0
FOTU_6169	Fungi								0	0		0	0
FOTU_7294	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	Rasamsonia eburnea		0	0	Fungi	99.485	97
FOTU_5622	Protista								0	0		0	0
FOTU_8862									0	0		0	0
FOTU_5914	Rhizaria	Cercozoa							0	0		0	0
FOTU_6937	Fungi	Chytridiomycota							0	0		0	0
FOTU_6968	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon flaviporus		0	0	Fungi	96.023	88
FOTU_10402									0	0		0	0
FOTU_6967	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae				0	0	Fungi	89.744	77
FOTU_6035									0	0		0	0
FOTU_4239	Fungi								0	0		0	0
FOTU_10405	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terrea		0	0	Fungi	96.196	92
FOTU_6355	Fungi	Ascomycota	Dothideomycetes						0	0		0	0
FOTU_9517									0	0		0	0
FOTU_8528	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_9890	Fungi	Ascomycota	Lecanoromycetes						0	0		0	0
FOTU_6051									0	0		0	0
FOTU_7118	Fungi								0	0		0	0
FOTU_4920	Fungi	Ascomycota							0	0		0	0
FOTU_9365	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Xanthoporia	Xanthoporia radiata		0	0	Fungi	100.000	84
FOTU_9389	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_9167	Fungi								0	0		0	0
FOTU_10929	Fungi								0	0		0	0
FOTU_8076	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium			0	0	Fungi	89.041	73
FOTU_8212	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora			0	0	Fungi	100.000	79
FOTU_8633									0	0		0	0
FOTU_5039	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus sp 		0	0	Fungi	94.805	77
FOTU_6429	Fungi								0	0		0	0
FOTU_5940	Fungi	Chytridiomycota							0	0		0	0
FOTU_5319									0	0		0	0
FOTU_6567	Fungi	Basidiomycota	Microbotryomycetes						0	0	Fungi	82.439	100
FOTU_7135	Fungi	Basidiomycota							0	0		0	0
FOTU_5879	Fungi								0	0		0	0
FOTU_4704	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			0	0		0	0
FOTU_10167	Fungi								0	0		0	0
FOTU_8984	Protista								0	0		0	0
FOTU_6877	Rhizaria	Cercozoa							0	0		0	0
FOTU_9358									0	0		0	0
FOTU_11786	Fungi								0	0		0	0
FOTU_7489									0	0		0	0
FOTU_4327	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	93.970	99
FOTU_9039	Fungi	Basidiomycota	Agaricomycetes	Polyporales					0	0		0	0
FOTU_9086									0	0		0	0
FOTU_9347	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_5293	Fungi								0	0		0	0
FOTU_11933	Rhizaria	Cercozoa							0	0		0	0
FOTU_5360	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora			0	0		0	0
FOTU_8008	Fungi	Basidiomycota							0	0		0	0
FOTU_8042	Fungi	Ascomycota							0	0		0	0
FOTU_8758	Fungi	Ascomycota							0	0		0	0
FOTU_9770	Fungi	Ascomycota	Dothideomycetes	Capnodiales					0	0		0	0
FOTU_8040	Fungi								0	0		0	0
FOTU_3899	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_8148	Fungi	Ascomycota							0	0		0	0
FOTU_6140	Fungi	Chytridiomycota							0	0		0	0
FOTU_10990	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria	Virgaria nigra		0	0	Fungi	94.949	99
FOTU_8183	Fungi								0	0		0	0
FOTU_9084									0	0		0	0
FOTU_7540	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_10284	Fungi	Ascomycota							0	0		0	0
FOTU_6748									0	0		0	0
FOTU_8490	Fungi	Chytridiomycota							0	0		0	0
FOTU_8692	Fungi								0	0		0	0
FOTU_7177	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora			0	0	Fungi	95.025	100
FOTU_7334	Fungi								0	0		0	0
FOTU_9357	Fungi	Chytridiomycota							0	0		0	0
FOTU_11871	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_8737	Fungi	Basidiomycota							0	0		0	0
FOTU_7299	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0		0	0
FOTU_9778	Fungi								0	0		0	0
FOTU_10412	Fungi	Ascomycota							0	0		0	0
FOTU_8971	Fungi								0	0	Fungi	85.821	67
FOTU_7554	Fungi	Ascomycota							0	0		0	0
FOTU_10282	Fungi								0	0		0	0
FOTU_6936	Fungi	Ascomycota							0	0		0	0
FOTU_7473	Fungi	Chytridiomycota							0	0		0	0
FOTU_5875	Alveolata	Apicomplexa	Aconoidasida	Incertae_sedis	Babesiidae	Babesia			0	0		0	0
FOTU_10100	Fungi	Ascomycota							0	0		0	0
FOTU_5889	Fungi	Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus			0	0	Fungi	97.015	100
FOTU_10165	Fungi	Ascomycota							0	0		0	0
FOTU_11001									0	0		0	0
FOTU_10077									0	0		0	0
FOTU_11700	Rhizaria	Cercozoa							0	0		0	0
FOTU_10520	Fungi	Rozellomycota							0	0		0	0
FOTU_10896	Alveolata	Ciliophora							0	0		0	0
FOTU_5843	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	Gymnoascus reessii		0	0	Fungi	99.459	92
FOTU_8643	Fungi	Chytridiomycota							0	0		0	0
FOTU_8080	Fungi	Glomeromycota	Glomeromycetes						0	0		0	0
FOTU_6807	Fungi	Ascomycota							0	0		0	0
FOTU_5375	Rhizaria	Cercozoa	Incertae_sedis						0	0		0	0
FOTU_6876	Alveolata	Ciliophora							0	0		0	0
FOTU_7634	Fungi								0	0		0	0
FOTU_8694	Fungi	Ascomycota							0	0	Fungi	92.623	61
FOTU_10283	Fungi	Chytridiomycota							0	0		0	0
FOTU_4905	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	90.594	100
FOTU_7326	Protista								0	0		0	0
FOTU_6425	Fungi	Rozellomycota							0	0	Fungi	85.897	77
FOTU_11540	Rhizaria	Cercozoa							0	0		0	0
FOTU_7840	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	90.278	71
FOTU_5518	Fungi	Ascomycota	Sordariomycetes						0	0		0	0
FOTU_7775	Fungi								0	0		0	0
FOTU_6536	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	100.000	100
FOTU_5618	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_7468	Fungi								0	0		0	0
FOTU_8856	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus porphyrocephalus var. pallidus		0	0	Fungi	97.861	93
FOTU_10981	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	97.794	68
FOTU_5175	Fungi								0	0		0	0
FOTU_9065									0	0		0	0
FOTU_4846	Rhizaria	Cercozoa	Incertae_sedis						0	0		0	0
FOTU_10285	Protista								0	0		0	0
FOTU_6166	Fungi								0	0	Fungi	95.545	100
FOTU_8078									0	0		0	0
FOTU_11731	Fungi								0	0		0	0
FOTU_8341	Fungi	Basidiomycota	Agaricomycetes	Polyporales					0	0		0	0
FOTU_9427									0	0		0	0
FOTU_8204	Fungi								0	0		0	0
FOTU_5885	Fungi								0	0		0	0
FOTU_11844	Fungi	Ascomycota	Eurotiomycetes	Onygenales					0	0	Fungi	100.000	80
FOTU_5118	Fungi	Ascomycota	Sordariomycetes						0	0	Fungi	86.765	67
FOTU_6667									0	0		0	0
FOTU_9364	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora			0	0		0	0
FOTU_11240									0	0		0	0
FOTU_9354	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Hypochnicium			0	0	Fungi	92.806	68
FOTU_6045	Fungi	Ascomycota	Dothideomycetes	Pleosporales				Dothideomycetes_sp.|GLBRC216	100.000	71	Fungi	97.000	100
FOTU_7185	Rhizaria	Cercozoa							0	0		0	0
FOTU_11702	Rhizaria	Cercozoa							0	0		0	0
FOTU_6499	Fungi								0	0		0	0
FOTU_5347	Fungi	Chytridiomycota							0	0		0	0
FOTU_8488	Rhizaria	Cercozoa							0	0		0	0
FOTU_7006	Fungi	Ascomycota	Sordariomycetes						0	0		0	0
FOTU_8156									0	0		0	0
FOTU_7339	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0	Fungi	80.288	100
FOTU_8077									0	0		0	0
FOTU_10340	Rhizaria	Cercozoa							0	0		0	0
FOTU_5487	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum bourdotii		0	0	Fungi	99.415	86
FOTU_10084	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis romagnesiana		0	0	Fungi	98.830	86
FOTU_7491	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 		0	0	Fungi	100.000	77
FOTU_7769	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Valsonectria	Valsonectria pulchella		0	0	Fungi	99.000	100
FOTU_4960	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_7631	Rhizaria	Cercozoa							0	0		0	0
FOTU_4387	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	Geminibasidium sp 		0	0	Fungi	97.015	100
FOTU_6291	Fungi	Ascomycota							0	0		0	0
FOTU_8611	Fungi	Chytridiomycota							0	0		0	0
