OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id
OTU_7438	Bacteria_1	Spirochaetota_1	Spirochaetia_1	Spirochaetales_1	Spirochaetaceae_1	Spirochaeta_1			4_200_B4	79.842
OTU_7439	Bacteria_1	Firmicutes_1								0
OTU_7440	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	81.176
OTU_7441	Bacteria_1	Sumerlaeota_1	Sumerlaeia_1	Sumerlaeales_1	Sumerlaeaceae_1	Sumerlaea_1				0
OTU_7442	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						7_100_B9	87.755
OTU_7443	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	mle1-8_1						0
OTU_7444	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_7445	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						12_40_B9	85.259
OTU_7446	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_7447	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Saprospiraceae_1	Uncultured_38				0
OTU_7448	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7449	Bacteria_1	Chloroflexi_1								0
OTU_7450	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	92.400
OTU_7451	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Vicinamibacteraceae_1				2_EST_B3	83.200
OTU_7452	Bacteria_1	Chloroflexi_1	Anaerolineae_1	SBR1031_1						0
OTU_7453	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	80.876
OTU_7454	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_7455	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_berkiella_1			3_INT_B2	89.243
OTU_7456	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1					0
OTU_7457	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0
OTU_7458	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1					13_EST_B1	74.016
OTU_7459	Bacteria_1	Acidobacteriota_1								0
OTU_7460	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Reyranellales_1	Reyranellaceae_1	Reyranella_1			15_INT_B3	81.600
OTU_7461	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_7462	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_7463	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1				16_40_B2	79.839
OTU_7464	Bacteria_1	Patescibacteria_1	Parcubacteria_1						3_100_B2	76.543
OTU_7465	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	uncultured_78			8_EST_B3	76.772
OTU_7466	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_T_B4	82.869
OTU_7467	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7468	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_7469	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_7470	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Obscuribacterales_1	Obscuribacteraceae_1	uncultured_bacterium_1034			2_EST_B3	76.371
OTU_7471	Bacteria_1	Cyanobacteria_1	Sericytochromatia_1						15_INT_B3	78.261
OTU_7472	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7473	Bacteria_1	Armatimonadota_1	Armatimonadia_1	Armatimonadales_1					15_INT_B3	81.124
OTU_7474	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	C0119_1	Uncultured_bacterium_1277					0
OTU_7475	Bacteria_1	Fibrobacterota_1	Fibrobacteria_1	Fibrobacterales_1	Fibrobacteraceae_1	Possible_genus_04_1				0
OTU_7476	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Tra3-20_1				2_EST_B8	87.302
OTU_7477	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_7478	Bacteria_1	Proteobacteria_1								0
OTU_7479	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1					7_100_B7	79.693
OTU_7480	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Cve6_1				17_INT_B2	78.968
OTU_7481	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_azambacteria_1						0
OTU_7482	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				12_100_B4	83.004
OTU_7483	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7484	Bacteria_1	Wps-2_1							14_INT_B1	82.353
OTU_7485	Bacteria_1									0
OTU_7486	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				5_T_B4	82.800
OTU_7487	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7488	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1				14_T_B4	89.243
OTU_7489	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1						0
OTU_7490	Bacteria_1	Latescibacterota_1								0
OTU_7491	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1					17_INT_B2	82.470
OTU_7492	Bacteria_1	SAR324_clade(Marine_group_B)_1							14_INT_B1	83.665
OTU_7493	Bacteria_1	Firmicutes_1	Bacilli_1	Alicyclobacillales_1	Alicyclobacillaceae_1	Effusibacillus_1			4_200_B3	85.098
OTU_7494	Bacteria_1	Planctomycetota_1	Planctomycetes_1							0
OTU_7495	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			14_INT_B1	80.738
OTU_7496	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_7497	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	uncultured_77			2_EST_B3	84.739
OTU_7498	Bacteria_1								4_200_B4	85.246
OTU_7499	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1				4_200_B3	81.781
OTU_7500	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1				7_100_B7	94.400
OTU_7501	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Uncultured_7					0
OTU_7502	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_7503	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Ccm11a_1						0
OTU_7504	Bacteria_1									0
OTU_7505	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1				8_EST_B3	85.124
OTU_7506	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Ffch7168_1				0
OTU_7507	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0
OTU_7508	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Uncultured_303			12_200_B4	81.928
OTU_7509	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1				0
OTU_7510	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			8_EST_B3	81.328
OTU_7511	Bacteria_1								15_INT_B3	83.265
OTU_7512	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0
OTU_7513	Bacteria_1	Chloroflexi_1							14_T_B4	76.984
OTU_7514	Bacteria_1	Chloroflexi_1							4_20_B6	81.124
OTU_7515	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1				0
OTU_7516	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0
OTU_7517	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	KD3-93_1					0
OTU_7518	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	87.649
OTU_7519	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1					4_20_B6	82.609
OTU_7520	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_zambryskibacteria_1						0
OTU_7521	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	84.800
OTU_7522	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_EST_B5	86.000
OTU_7523	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1				2_40_B7	84.000
OTU_7524	Bacteria_1	Desulfobacterota_1	uncultured_47						16_40_B2	81.200
OTU_7525	Bacteria_1								8_40_B7	82.800
OTU_7526	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0
OTU_7527	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Edaphobaculum_1			13_EST_B1	83.333
OTU_7528	Bacteria_1	SAR324_clade(Marine_group_B)_1							12_100_B5	79.352
OTU_7529	Bacteria_1									0
OTU_7530	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Litorilinea_1			2_EST_B3	81.890
OTU_7531	Bacteria_1	Abditibacteriota_1	Abditibacteria_1	Abditibacteriales_1	Abditibacteriaceae_1	Abditibacterium_1				0
OTU_7532	Bacteria_1									0
OTU_7533	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Neochlamydia_1			4_200_B3	78.261
OTU_7534	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0
OTU_7535	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_7536	Bacteria_1									0
OTU_7537	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7538	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1	Ruminiclostridium_1				4_200_B4	86.000
OTU_7539	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7540	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1	Uncultured_43				0
OTU_7541	Bacteria_1									0
OTU_7542	Bacteria_1									0
OTU_7543	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_omnitrophus_1				0
OTU_7544	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_7545	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_7546	Bacteria_1	Patescibacteria_1	Aby1_1	Candidatus_kuenenbacteria_1	Uncultured_bacterium_2255					0
OTU_7547	Bacteria_1	Campilobacterota_1	Campylobacteria_1	Campylobacterales_1	Sulfurospirillaceae_1	Sulfurospirillum_1				0
OTU_7548	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1				14_T_B4	77.821
OTU_7549	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1					15_INT_B3	80.567
OTU_7550	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Neisseriaceae_1				8_INT_B1	86.111
OTU_7551	Bacteria_1								6_200_B8	83.203
OTU_7552	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			7_100_B9	86.508
OTU_7553	Bacteria_1									0
OTU_7554	Bacteria_1	Firmicutes_1	Bacilli_1	Entomoplasmatales_1	type_III_1					0
OTU_7555	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					16_40_B2	87.352
OTU_7556	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1			14_T_B4	77.200
OTU_7557	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_7558	Bacteria_1									0
OTU_7559	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1				12_200_B4	85.657
OTU_7560	Bacteria_1	Patescibacteria_1	Uncultured_337	Uncultured_bacterium_3111					8_EST_B3	80.417
OTU_7561	Bacteria_1	Chloroflexi_1	Olb14_1						8_INT_B1	82.609
OTU_7562	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_omnitrophus_1				0
OTU_7563	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Methylobacterium-methylorubrum_1			12_200_B4	90.400
OTU_7564	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58			13_T_B4	85.259
OTU_7565	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Kallotenuales_1	Akiw781_1					0
OTU_7566	Bacteria_1	SAR324_clade(Marine_group_B)_1								0
OTU_7567	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_daviesbacteria_1						0
OTU_7568	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_7569	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	Pb19_1						0
OTU_7570	Bacteria_1	Elusimicrobiota_1	Lineage_iia_1							0
OTU_7571	Bacteria_1	Firmicutes_1	Clostridia_1	Peptococcales_1	Peptococcaceae_1	Uncultured_bacterium_3274			4_200_B4	83.730
OTU_7572	Bacteria_1	Myxococcota_1	Polyangia_1	Blfdi19_1					8_40_B7	82.869
OTU_7573	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1			15_100_B4	80.753
OTU_7574	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	uncultured_104				0
OTU_7575	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Verrucomicrobiaceae_1					0
OTU_7576	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	83.399
OTU_7577	Bacteria_1	Deinococcota_1	Deinococci_1	Deinococcales_1	Deinococcaceae_1	Deinococcus_1			5_T_B4	78.968
OTU_7578	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1					12_200_B4	84.462
OTU_7579	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Dev114_1				0
OTU_7580	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Uncultured_bacterium_123					0
OTU_7581	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1					3_100_B2	81.746
OTU_7582	Bacteria_1									0
OTU_7583	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1					0
OTU_7584	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Rickettsiaceae_1	Candidatus_megaira_1			12_200_B4	84.064
OTU_7585	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1					8_EST_B3	78.814
OTU_7586	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7587	Archaea_1	Thermoplasmatota_1	Thermoplasmata_1	Marine_group_ii_1						0
OTU_7588	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Ym_1	S32_1	Tm7_1			0
OTU_7589	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1			12_200_B4	83.806
OTU_7590	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1			3_INT_B2	84.861
OTU_7591	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_7592	Bacteria_1	Myxococcota_1	Polyangia_1	Vhs-b3-70_1						0
OTU_7593	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Uncultured_bacterium_123					0
OTU_7594	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1					14_T_B4	89.641
OTU_7595	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1				4_200_B3	91.600
OTU_7596	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0
OTU_7597	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Verrucomicrobiaceae_1					0
OTU_7598	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1				4_200_B3	91.200
OTU_7599	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1				4_20_B6	80.000
OTU_7600	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Salinisphaerales_1	Solimonadaceae_1	Hydrocarboniphaga_1			5_EST_B1	88.571
OTU_7601	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1	uncultured_bacterium_1178					15_100_B4	87.550
OTU_7602	Bacteria_1	Sva0485_1							15_INT_B3	83.600
OTU_7603	Bacteria_1									0
OTU_7604	Bacteria_1								4_20_B6	78.571
OTU_7605	Bacteria_1								15_INT_B3	81.275
OTU_7606	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1						15_100_B4	86.345
OTU_7607	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_7608	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Fimbriiglobus_1				0
OTU_7609	Bacteria_1									0
OTU_7610	Bacteria_1									0
OTU_7611	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Iamiaceae_1	Iamia_1			15_100_B4	84.959
OTU_7612	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Uncultured_101	Uncultured_bacterium_342				12_200_B4	83.200
OTU_7613	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Terrimicrobiaceae_1	Terrimicrobium_1				0
OTU_7614	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_7615	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1			15_INT_B3	79.412
OTU_7616	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Edaphobaculum_1			13_EST_B1	82.449
OTU_7617	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0
OTU_7618	Bacteria_1	Verrucomicrobiota_1	Kiritimatiellae_1	Wchb1-41_1					14_T_B4	77.959
OTU_7619	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7620	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58				0
OTU_7621	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sneathiellales_1	Sneathiellaceae_1	Uncultured_333			14_T_B4	87.600
OTU_7622	Bacteria_1								15_100_B4	82.427
OTU_7623	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1						0
OTU_7624	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Env.ops_17_1				13_EST_B1	81.224
OTU_7625	Bacteria_1	Patescibacteria_1	ABY1_1							0
OTU_7626	Bacteria_1	SAR324_clade(Marine_group_B)_1	Uncultured_bacterium_98							0
OTU_7627	Bacteria_1									0
OTU_7628	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1					15_100_B4	84.800
OTU_7629	Bacteria_1	Chloroflexi_1	Jg30-kf-cm66_1						17_INT_B2	82.353
OTU_7630	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_7631	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1					0
OTU_7632	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0
OTU_7633	Bacteria_1	Elusimicrobiota_1	Lineage_iia_1							0
OTU_7634	Bacteria_1	Firmicutes_1	Thermovenabulia_1	Thermovenabulales_1					8_40_B7	79.681
OTU_7635	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58			13_T_B4	85.714
OTU_7636	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Candidatus_alysiosphaera_1			12_200_B4	83.600
OTU_7637	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_Omnitrophus_1				0
OTU_7638	Bacteria_1								8_40_B7	85.366
OTU_7639	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1							0
OTU_7640	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Mle1-8_1						0
OTU_7641	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1				13_EST_B1	82.449
OTU_7642	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Burkholderiaceae_1	Uncultured_223			2_EST_B8	86.000
OTU_7643	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodospirillales_1	Magnetospirillaceae_1				15_INT_B3	86.561
OTU_7644	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Edaphobaculum_1				0
OTU_7645	Bacteria_1									0
OTU_7646	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Cyanobacteriales_1	Nostocaceae_1	Aphanizomenon_nies81_1			15_100_B4	78.346
OTU_7647	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1			17_INT_B2	76.639
OTU_7648	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1	Variovorax_1			7_100_B7	96.400
OTU_7649	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Uncultured_185				0
OTU_7650	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0
OTU_7651	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_7652	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Elev-16s-1166_1					12_100_B4	80.556
OTU_7653	Bacteria_1									0
OTU_7654	Bacteria_1									0
OTU_7655	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			13_T_B4	88.800
OTU_7656	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					2_EST_B3	80.237
OTU_7657	Bacteria_1	Patescibacteria_1	Microgenomatia_1						3_100_B2	78.486
OTU_7658	Bacteria_1								15_INT_B3	80.816
OTU_7659	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Opitutales_1	Opitutaceae_1	Alterococcus_1				0
OTU_7660	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0
OTU_7661	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	86.400
OTU_7662	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0
OTU_7663	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_kaiserbacteria_1					8_EST_B3	76.068
OTU_7664	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0
OTU_7665	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_7666	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_7667	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	81.600
OTU_7668	Bacteria_1	Patescibacteria_1	Aby1_1							0
OTU_7669	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1					4_200_B3	80.478
OTU_7670	Bacteria_1									0
OTU_7671	Bacteria_1									0
OTU_7672	Bacteria_1	Elusimicrobiota_1	Lineage_iib_1							0
OTU_7673	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Env.ops_17_1				13_EST_B1	83.197
OTU_7674	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1							0
OTU_7675	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7676	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_7677	Bacteria_1	Elusimicrobiota_1	Lineage_iia_1							0
OTU_7678	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Larkinella_1				0
OTU_7679	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_7680	Bacteria_1									0
OTU_7681	Bacteria_1	Hydrogenedentes_1	Hydrogenedentia_1	Hydrogenedentiales_1	Hydrogenedensaceae_1				15_INT_B3	81.224
